unit,section,tube_number,year,inspected_at,initial_thickness,measured_thickness,min_allowable,operating_temp,operating_pressure,creep_pct,status
UNIT 3A,Secondary Superheater,191,2022,2022-06-15,6.1,5.31,3.5,513,143.2,40.97,Watch
UNIT 3A,Secondary Superheater,191,2023,2023-06-15,6.1,5.3,3.5,513,143.2,50.15,Watch
UNIT 3A,Secondary Superheater,191,2024,2024-06-15,6.1,5.01,3.5,513,143.2,59.79,Watch
UNIT 3A,Secondary Superheater,191,2025,2025-06-15,6.1,4.93,3.5,513,143.2,69.77,Watch
UNIT 3A,Secondary Superheater,192,2021,2021-06-15,6.1,5.55,3.5,507,151.7,31.96,Safe
UNIT 3A,Secondary Superheater,192,2022,2022-06-15,6.1,5.44,3.5,507,151.7,40.57,Watch
UNIT 3A,Secondary Superheater,192,2023,2023-06-15,6.1,5.24,3.5,507,151.7,48.94,Watch
UNIT 3A,Secondary Superheater,192,2024,2024-06-15,6.1,5.07,3.5,507,151.7,57.01,Watch
UNIT 3A,Secondary Superheater,192,2025,2025-06-15,6.1,4.88,3.5,507,151.7,64.89,Watch
UNIT 3A,Secondary Superheater,193,2021,2021-06-15,6.1,6.07,3.5,524,148.5,1.6,Safe
UNIT 3A,Secondary Superheater,193,2022,2022-06-15,6.1,6.06,3.5,524,148.5,2.72,Safe
UNIT 3A,Secondary Superheater,193,2023,2023-06-15,6.1,6.03,3.5,524,148.5,3.93,Safe
UNIT 3A,Secondary Superheater,193,2024,2024-06-15,6.1,6,3.5,524,148.5,5.3,Safe
UNIT 3A,Secondary Superheater,193,2025,2025-06-15,6.1,5.98,3.5,524,148.5,6.5,Safe
UNIT 3A,Secondary Superheater,194,2021,2021-06-15,6.1,5.39,3.5,529,143.5,41.07,Watch
UNIT 3A,Secondary Superheater,194,2022,2022-06-15,6.1,5.2,3.5,529,143.5,57.83,Watch
UNIT 3A,Secondary Superheater,194,2023,2023-06-15,6.1,4.81,3.5,529,143.5,71.44,Watch
UNIT 3A,Secondary Superheater,194,2024,2024-06-15,6.1,4.53,3.5,529,143.5,88.98,Critical
UNIT 3A,Secondary Superheater,194,2025,2025-06-15,6.1,4.34,3.5,529,143.5,99.5,Critical
UNIT 3A,Secondary Superheater,195,2021,2021-06-15,6.1,5.62,3.5,508,142.5,32.51,Safe
UNIT 3A,Secondary Superheater,195,2022,2022-06-15,6.1,5.34,3.5,508,142.5,42.99,Watch
UNIT 3A,Secondary Superheater,195,2023,2023-06-15,6.1,5.3,3.5,508,142.5,53.41,Watch
UNIT 3A,Secondary Superheater,195,2024,2024-06-15,6.1,4.92,3.5,508,142.5,64.69,Watch
UNIT 3A,Secondary Superheater,195,2025,2025-06-15,6.1,4.81,3.5,508,142.5,76.91,Watch
UNIT 3A,Secondary Superheater,196,2021,2021-06-15,6.1,6.03,3.5,519,138.8,4.22,Safe
UNIT 3A,Secondary Superheater,196,2022,2022-06-15,6.1,6,3.5,519,138.8,6.38,Safe
UNIT 3A,Secondary Superheater,196,2023,2023-06-15,6.1,5.96,3.5,519,138.8,8.96,Safe
UNIT 3A,Secondary Superheater,196,2024,2024-06-15,6.1,5.88,3.5,519,138.8,11.27,Safe
UNIT 3A,Secondary Superheater,196,2025,2025-06-15,6.1,5.89,3.5,519,138.8,13.63,Safe
UNIT 3A,Secondary Superheater,197,2021,2021-06-15,6.1,5.71,3.5,527,149.5,25.18,Safe
UNIT 3A,Secondary Superheater,197,2022,2022-06-15,6.1,5.63,3.5,527,149.5,32.51,Safe
UNIT 3A,Secondary Superheater,197,2023,2023-06-15,6.1,5.52,3.5,527,149.5,40.06,Watch
UNIT 3A,Secondary Superheater,197,2024,2024-06-15,6.1,5.4,3.5,527,149.5,47.63,Watch
UNIT 3A,Secondary Superheater,197,2025,2025-06-15,6.1,5.07,3.5,527,149.5,55.07,Watch
UNIT 3A,Secondary Superheater,198,2021,2021-06-15,6.1,5.62,3.5,509,145.8,27.41,Safe
UNIT 3A,Secondary Superheater,198,2022,2022-06-15,6.1,5.37,3.5,509,145.8,37.66,Safe
UNIT 3A,Secondary Superheater,198,2023,2023-06-15,6.1,5.41,3.5,509,145.8,46.7,Watch
UNIT 3A,Secondary Superheater,198,2024,2024-06-15,6.1,5.11,3.5,509,145.8,54.7,Watch
UNIT 3A,Secondary Superheater,198,2025,2025-06-15,6.1,5.02,3.5,509,145.8,64.98,Watch
UNIT 3A,Secondary Superheater,199,2021,2021-06-15,6.1,5.53,3.5,515,147.6,38.16,Safe
UNIT 3A,Secondary Superheater,199,2022,2022-06-15,6.1,5.39,3.5,515,147.6,49.07,Watch
UNIT 3A,Secondary Superheater,199,2023,2023-06-15,6.1,5.01,3.5,515,147.6,61.07,Watch
UNIT 3A,Secondary Superheater,199,2024,2024-06-15,6.1,4.96,3.5,515,147.6,71.02,Watch
UNIT 3A,Secondary Superheater,199,2025,2025-06-15,6.1,4.54,3.5,515,147.6,83.87,Critical
UNIT 3A,Secondary Superheater,200,2021,2021-06-15,6.1,6.02,3.5,540,151.3,5.78,Safe
UNIT 3A,Secondary Superheater,200,2022,2022-06-15,6.1,5.98,3.5,540,151.3,8.5,Safe
UNIT 3A,Secondary Superheater,200,2023,2023-06-15,6.1,5.89,3.5,540,151.3,11.82,Safe
UNIT 3A,Secondary Superheater,200,2024,2024-06-15,6.1,5.82,3.5,540,151.3,14.51,Safe
UNIT 3A,Secondary Superheater,200,2025,2025-06-15,6.1,5.82,3.5,540,151.3,17.91,Safe
UNIT 3A,Economizer,1,2021,2021-06-15,4.8,4.72,2.8,322,168.5,5.51,Safe
UNIT 3A,Economizer,1,2022,2022-06-15,4.8,4.71,2.8,322,168.5,6.42,Safe
UNIT 3A,Economizer,1,2023,2023-06-15,4.8,4.71,2.8,322,168.5,7.14,Safe
UNIT 3A,Economizer,1,2024,2024-06-15,4.8,4.7,2.8,322,168.5,8,Safe
UNIT 3A,Economizer,1,2025,2025-06-15,4.8,4.69,2.8,322,168.5,8.86,Safe
UNIT 3A,Economizer,2,2021,2021-06-15,4.8,4.22,2.8,291,162.8,42.98,Watch
UNIT 3A,Economizer,2,2022,2022-06-15,4.8,4.02,2.8,291,162.8,55.37,Watch
UNIT 3A,Economizer,2,2023,2023-06-15,4.8,3.89,2.8,291,162.8,68.57,Watch
UNIT 3A,Economizer,2,2024,2024-06-15,4.8,3.74,2.8,291,162.8,80.95,Critical
UNIT 3A,Economizer,2,2025,2025-06-15,4.8,3.54,2.8,291,162.8,91.88,Critical
UNIT 3A,Economizer,3,2021,2021-06-15,4.8,4.18,2.8,286,167.7,45,Watch
UNIT 3A,Economizer,3,2022,2022-06-15,4.8,3.98,2.8,286,167.7,58.4,Watch
UNIT 3A,Economizer,3,2023,2023-06-15,4.8,3.96,2.8,286,167.7,75.66,Watch
UNIT 3A,Economizer,3,2024,2024-06-15,4.8,3.6,2.8,286,167.7,89.53,Critical
UNIT 3A,Economizer,3,2025,2025-06-15,4.8,3.45,2.8,286,167.7,99.5,Critical
UNIT 3A,Economizer,4,2021,2021-06-15,4.8,4.76,2.8,306,167.9,3.52,Safe
UNIT 3A,Economizer,4,2022,2022-06-15,4.8,4.75,2.8,306,167.9,4.48,Safe
UNIT 3A,Economizer,4,2023,2023-06-15,4.8,4.73,2.8,306,167.9,5.36,Safe
UNIT 3A,Economizer,4,2024,2024-06-15,4.8,4.71,2.8,306,167.9,6.29,Safe
UNIT 3A,Economizer,4,2025,2025-06-15,4.8,4.69,2.8,306,167.9,7.27,Safe
UNIT 3A,Economizer,5,2021,2021-06-15,4.8,4.45,2.8,318,160.2,30.25,Safe
UNIT 3A,Economizer,5,2022,2022-06-15,4.8,4.35,2.8,318,160.2,37.2,Safe
UNIT 3A,Economizer,5,2023,2023-06-15,4.8,4.24,2.8,318,160.2,43.14,Watch
UNIT 3A,Economizer,5,2024,2024-06-15,4.8,4.19,2.8,318,160.2,50.2,Watch
UNIT 3A,Economizer,5,2025,2025-06-15,4.8,4.06,2.8,318,160.2,57.21,Watch
UNIT 3A,Economizer,6,2021,2021-06-15,4.8,4.53,2.8,296,168.2,23.99,Safe
UNIT 3A,Economizer,6,2022,2022-06-15,4.8,4.43,2.8,296,168.2,32.05,Safe
UNIT 3A,Economizer,6,2023,2023-06-15,4.8,4.28,2.8,296,168.2,38.84,Safe
UNIT 3A,Economizer,6,2024,2024-06-15,4.8,4.26,2.8,296,168.2,46.64,Watch
UNIT 3A,Economizer,6,2025,2025-06-15,4.8,4.08,2.8,296,168.2,52.96,Watch
UNIT 3A,Economizer,7,2021,2021-06-15,4.8,4.79,2.8,294,155.6,0.61,Safe
UNIT 3A,Economizer,7,2022,2022-06-15,4.8,4.75,2.8,294,155.6,3.59,Safe
UNIT 3A,Economizer,7,2023,2023-06-15,4.8,4.71,2.8,294,155.6,6.58,Safe
UNIT 3A,Economizer,7,2024,2024-06-15,4.8,4.7,2.8,294,155.6,8.82,Safe
UNIT 3A,Economizer,7,2025,2025-06-15,4.8,4.66,2.8,294,155.6,11.06,Safe
UNIT 3A,Economizer,8,2021,2021-06-15,4.8,4.76,2.8,323,155.6,3.6,Safe
UNIT 3A,Economizer,8,2022,2022-06-15,4.8,4.72,2.8,323,155.6,6.22,Safe
UNIT 3A,Economizer,8,2023,2023-06-15,4.8,4.7,2.8,323,155.6,8.39,Safe
UNIT 3A,Economizer,8,2024,2024-06-15,4.8,4.67,2.8,323,155.6,11.02,Safe
UNIT 3A,Economizer,8,2025,2025-06-15,4.8,4.65,2.8,323,155.6,13.41,Safe
UNIT 3A,Economizer,9,2021,2021-06-15,4.8,4.17,2.8,288,158.5,42.16,Watch
UNIT 3A,Economizer,9,2022,2022-06-15,4.8,3.96,2.8,288,158.5,56.43,Watch
UNIT 3A,Economizer,9,2023,2023-06-15,4.8,3.93,2.8,288,158.5,69.03,Watch
UNIT 3A,Economizer,9,2024,2024-06-15,4.8,3.65,2.8,288,158.5,82.36,Critical
UNIT 3A,Economizer,9,2025,2025-06-15,4.8,3.54,2.8,288,158.5,97.42,Critical
UNIT 3A,Economizer,10,2021,2021-06-15,4.8,4.4,2.8,314,167.7,32.8,Safe
UNIT 3A,Economizer,10,2022,2022-06-15,4.8,4.28,2.8,314,167.7,41.86,Watch
UNIT 3A,Economizer,10,2023,2023-06-15,4.8,4.04,2.8,314,167.7,50.79,Watch
UNIT 3A,Economizer,10,2024,2024-06-15,4.8,3.91,2.8,314,167.7,60.45,Watch
UNIT 3A,Economizer,10,2025,2025-06-15,4.8,3.86,2.8,314,167.7,71.23,Watch
UNIT 3A,Economizer,11,2021,2021-06-15,4.8,4.8,2.8,325,160.5,0.08,Safe
UNIT 3A,Economizer,11,2022,2022-06-15,4.8,4.77,2.8,325,160.5,2.33,Safe
UNIT 3A,Economizer,11,2023,2023-06-15,4.8,4.74,2.8,325,160.5,4.55,Safe
UNIT 3A,Economizer,11,2024,2024-06-15,4.8,4.72,2.8,325,160.5,6.56,Safe
UNIT 3A,Economizer,11,2025,2025-06-15,4.8,4.68,2.8,325,160.5,8.63,Safe
UNIT 3A,Economizer,12,2021,2021-06-15,4.8,4.73,2.8,326,169.2,6.05,Safe
UNIT 3A,Economizer,12,2022,2022-06-15,4.8,4.71,2.8,326,169.2,8.4,Safe
UNIT 3A,Economizer,12,2023,2023-06-15,4.8,4.67,2.8,326,169.2,10.43,Safe
UNIT 3A,Economizer,12,2024,2024-06-15,4.8,4.62,2.8,326,169.2,12.86,Safe
UNIT 3A,Economizer,12,2025,2025-06-15,4.8,4.59,2.8,326,169.2,15,Safe
UNIT 3A,Economizer,13,2021,2021-06-15,4.8,4.4,2.8,322,162.5,32.87,Safe
UNIT 3A,Economizer,13,2022,2022-06-15,4.8,4.26,2.8,322,162.5,40.57,Watch
UNIT 3A,Economizer,13,2023,2023-06-15,4.8,4.23,2.8,322,162.5,50.48,Watch
UNIT 3A,Economizer,13,2024,2024-06-15,4.8,3.99,2.8,322,162.5,60.16,Watch
UNIT 3A,Economizer,13,2025,2025-06-15,4.8,4.03,2.8,322,162.5,69.15,Watch
UNIT 3A,Economizer,14,2021,2021-06-15,4.8,4.7,2.8,309,167.7,6.89,Safe
UNIT 3A,Economizer,14,2022,2022-06-15,4.8,4.7,2.8,309,167.7,8.74,Safe
UNIT 3A,Economizer,14,2023,2023-06-15,4.8,4.67,2.8,309,167.7,10.55,Safe
UNIT 3A,Economizer,14,2024,2024-06-15,4.8,4.65,2.8,309,167.7,12.41,Safe
UNIT 3A,Economizer,14,2025,2025-06-15,4.8,4.62,2.8,309,167.7,13.87,Safe
UNIT 3A,Economizer,15,2021,2021-06-15,4.8,4.8,2.8,304,163.5,0.28,Safe
UNIT 3A,Economizer,15,2022,2022-06-15,4.8,4.76,2.8,304,163.5,2.9,Safe
UNIT 3A,Economizer,15,2023,2023-06-15,4.8,4.73,2.8,304,163.5,5.5,Safe
UNIT 3A,Economizer,15,2024,2024-06-15,4.8,4.68,2.8,304,163.5,8.01,Safe
UNIT 3A,Economizer,15,2025,2025-06-15,4.8,4.65,2.8,304,163.5,10.62,Safe
UNIT 3A,Economizer,16,2021,2021-06-15,4.8,4.71,2.8,289,168.2,6,Safe
UNIT 3A,Economizer,16,2022,2022-06-15,4.8,4.7,2.8,289,168.2,6.98,Safe
UNIT 3A,Economizer,16,2023,2023-06-15,4.8,4.7,2.8,289,168.2,7.95,Safe
UNIT 3A,Economizer,16,2024,2024-06-15,4.8,4.68,2.8,289,168.2,9.12,Safe
UNIT 3A,Economizer,16,2025,2025-06-15,4.8,4.66,2.8,289,168.2,10.18,Safe
UNIT 3A,Economizer,17,2021,2021-06-15,4.8,4.73,2.8,310,156,5.65,Safe
UNIT 3A,Economizer,17,2022,2022-06-15,4.8,4.71,2.8,310,156,7.74,Safe
UNIT 3A,Economizer,17,2023,2023-06-15,4.8,4.66,2.8,310,156,9.49,Safe
UNIT 3A,Economizer,17,2024,2024-06-15,4.8,4.64,2.8,310,156,11.67,Safe
UNIT 3A,Economizer,17,2025,2025-06-15,4.8,4.59,2.8,310,156,13.8,Safe
UNIT 3A,Economizer,18,2021,2021-06-15,4.8,4.46,2.8,300,165.4,30.98,Safe
UNIT 3A,Economizer,18,2022,2022-06-15,4.8,4.22,2.8,300,165.4,41.16,Watch
UNIT 3A,Economizer,18,2023,2023-06-15,4.8,4.05,2.8,300,165.4,49.95,Watch
UNIT 3A,Economizer,18,2024,2024-06-15,4.8,3.95,2.8,300,165.4,59.61,Watch
UNIT 3A,Economizer,18,2025,2025-06-15,4.8,4.02,2.8,300,165.4,69.87,Watch
UNIT 3A,Economizer,19,2021,2021-06-15,4.8,4.37,2.8,314,166.7,30.55,Safe
UNIT 3A,Economizer,19,2022,2022-06-15,4.8,4.3,2.8,314,166.7,39.91,Safe
UNIT 3A,Economizer,19,2023,2023-06-15,4.8,4.1,2.8,314,166.7,48.74,Watch
UNIT 3A,Economizer,19,2024,2024-06-15,4.8,4,2.8,314,166.7,59.15,Watch
UNIT 3A,Economizer,19,2025,2025-06-15,4.8,3.88,2.8,314,166.7,68.37,Watch
UNIT 3A,Economizer,20,2021,2021-06-15,4.8,4.75,2.8,322,167.1,4.21,Safe
UNIT 3A,Economizer,20,2022,2022-06-15,4.8,4.71,2.8,322,167.1,6.58,Safe
UNIT 3A,Economizer,20,2023,2023-06-15,4.8,4.69,2.8,322,167.1,9.47,Safe
UNIT 3A,Economizer,20,2024,2024-06-15,4.8,4.64,2.8,322,167.1,11.92,Safe
UNIT 3A,Economizer,20,2025,2025-06-15,4.8,4.62,2.8,322,167.1,14.27,Safe
UNIT 3A,Economizer,21,2021,2021-06-15,4.8,4.78,2.8,313,156.8,1.35,Safe
UNIT 3A,Economizer,21,2022,2022-06-15,4.8,4.77,2.8,313,156.8,2.82,Safe
UNIT 3A,Economizer,21,2023,2023-06-15,4.8,4.74,2.8,313,156.8,4.51,Safe
UNIT 3A,Economizer,21,2024,2024-06-15,4.8,4.73,2.8,313,156.8,5.83,Safe
UNIT 3A,Economizer,21,2025,2025-06-15,4.8,4.7,2.8,313,156.8,7.48,Safe
UNIT 3A,Economizer,22,2021,2021-06-15,4.8,4.51,2.8,280,160,20.92,Safe
UNIT 3A,Economizer,22,2022,2022-06-15,4.8,4.46,2.8,280,160,31.13,Safe
UNIT 3A,Economizer,22,2023,2023-06-15,4.8,4.24,2.8,280,160,39.87,Safe
UNIT 3A,Economizer,22,2024,2024-06-15,4.8,4.2,2.8,280,160,48.39,Watch
UNIT 3A,Economizer,22,2025,2025-06-15,4.8,4.15,2.8,280,160,57.09,Watch
UNIT 3A,Economizer,23,2021,2021-06-15,4.8,4.45,2.8,315,164.5,28.31,Safe
UNIT 3A,Economizer,23,2022,2022-06-15,4.8,4.26,2.8,315,164.5,37.82,Safe
UNIT 3A,Economizer,23,2023,2023-06-15,4.8,4.21,2.8,315,164.5,47.23,Watch
UNIT 3A,Economizer,23,2024,2024-06-15,4.8,4.03,2.8,315,164.5,56.71,Watch
UNIT 3A,Economizer,23,2025,2025-06-15,4.8,4.06,2.8,315,164.5,65.04,Watch
UNIT 3A,Economizer,24,2021,2021-06-15,4.8,4.25,2.8,282,168.9,36.79,Safe
UNIT 3A,Economizer,24,2022,2022-06-15,4.8,4.11,2.8,282,168.9,46.4,Watch
UNIT 3A,Economizer,24,2023,2023-06-15,4.8,4.05,2.8,282,168.9,57.83,Watch
UNIT 3A,Economizer,24,2024,2024-06-15,4.8,3.83,2.8,282,168.9,70.06,Watch
UNIT 3A,Economizer,24,2025,2025-06-15,4.8,3.84,2.8,282,168.9,81.12,Critical
UNIT 3A,Economizer,25,2021,2021-06-15,4.8,4.8,2.8,316,162.2,0.26,Safe
UNIT 3A,Economizer,25,2022,2022-06-15,4.8,4.78,2.8,316,162.2,1.7,Safe
UNIT 3A,Economizer,25,2023,2023-06-15,4.8,4.76,2.8,316,162.2,3.12,Safe
UNIT 3A,Economizer,25,2024,2024-06-15,4.8,4.75,2.8,316,162.2,4.4,Safe
UNIT 3A,Economizer,25,2025,2025-06-15,4.8,4.72,2.8,316,162.2,5.59,Safe
UNIT 3A,Economizer,26,2021,2021-06-15,4.8,4.71,2.8,293,156.7,6.55,Safe
UNIT 3A,Economizer,26,2022,2022-06-15,4.8,4.66,2.8,293,156.7,9.6,Safe
UNIT 3A,Economizer,26,2023,2023-06-15,4.8,4.66,2.8,293,156.7,12.06,Safe
UNIT 3A,Economizer,26,2024,2024-06-15,4.8,4.62,2.8,293,156.7,14.79,Safe
UNIT 3A,Economizer,26,2025,2025-06-15,4.8,4.57,2.8,293,156.7,17.26,Safe
UNIT 3A,Economizer,27,2021,2021-06-15,4.8,4.5,2.8,310,166.9,20.74,Safe
UNIT 3A,Economizer,27,2022,2022-06-15,4.8,4.38,2.8,310,166.9,28.91,Safe
UNIT 3A,Economizer,27,2023,2023-06-15,4.8,4.28,2.8,310,166.9,38.8,Safe
UNIT 3A,Economizer,27,2024,2024-06-15,4.8,4.21,2.8,310,166.9,48.92,Watch
UNIT 3A,Economizer,27,2025,2025-06-15,4.8,3.99,2.8,310,166.9,56.63,Watch
UNIT 3A,Economizer,28,2021,2021-06-15,4.8,4.56,2.8,299,156.4,20.78,Safe
UNIT 3A,Economizer,28,2022,2022-06-15,4.8,4.46,2.8,299,156.4,28.44,Safe
UNIT 3A,Economizer,28,2023,2023-06-15,4.8,4.4,2.8,299,156.4,35.81,Safe
UNIT 3A,Economizer,28,2024,2024-06-15,4.8,4.18,2.8,299,156.4,42.17,Watch
UNIT 3A,Economizer,28,2025,2025-06-15,4.8,4.21,2.8,299,156.4,48.25,Watch
UNIT 3A,Economizer,29,2021,2021-06-15,4.8,4.44,2.8,292,164.9,31.59,Safe
UNIT 3A,Economizer,29,2022,2022-06-15,4.8,4.32,2.8,292,164.9,37.74,Safe
UNIT 3A,Economizer,29,2023,2023-06-15,4.8,4.25,2.8,292,164.9,44.81,Watch
UNIT 3A,Economizer,29,2024,2024-06-15,4.8,4.06,2.8,292,164.9,52.29,Watch
UNIT 3A,Economizer,29,2025,2025-06-15,4.8,4.04,2.8,292,164.9,59.11,Watch
UNIT 3A,Economizer,30,2021,2021-06-15,4.8,4.7,2.8,300,162.3,6.82,Safe
UNIT 3A,Economizer,30,2022,2022-06-15,4.8,4.71,2.8,300,162.3,8.07,Safe
UNIT 3A,Economizer,30,2023,2023-06-15,4.8,4.68,2.8,300,162.3,9.13,Safe
UNIT 3A,Economizer,30,2024,2024-06-15,4.8,4.65,2.8,300,162.3,10.24,Safe
UNIT 3A,Economizer,30,2025,2025-06-15,4.8,4.65,2.8,300,162.3,11.22,Safe
UNIT 3A,Economizer,31,2021,2021-06-15,4.8,4.71,2.8,308,163.1,7.78,Safe
UNIT 3A,Economizer,31,2022,2022-06-15,4.8,4.7,2.8,308,163.1,8.63,Safe
UNIT 3A,Economizer,31,2023,2023-06-15,4.8,4.69,2.8,308,163.1,9.39,Safe
UNIT 3A,Economizer,31,2024,2024-06-15,4.8,4.66,2.8,308,163.1,10.31,Safe
UNIT 3A,Economizer,31,2025,2025-06-15,4.8,4.65,2.8,308,163.1,11.18,Safe
UNIT 3A,Economizer,32,2021,2021-06-15,4.8,4.49,2.8,286,169.1,25.51,Safe
UNIT 3A,Economizer,32,2022,2022-06-15,4.8,4.33,2.8,286,169.1,32.85,Safe
UNIT 3A,Economizer,32,2023,2023-06-15,4.8,4.31,2.8,286,169.1,40.62,Watch
UNIT 3A,Economizer,32,2024,2024-06-15,4.8,4.15,2.8,286,169.1,48.44,Watch
UNIT 3A,Economizer,32,2025,2025-06-15,4.8,4.02,2.8,286,169.1,55.39,Watch
UNIT 3A,Economizer,33,2021,2021-06-15,4.8,4.23,2.8,326,167.8,42.4,Watch
UNIT 3A,Economizer,33,2022,2022-06-15,4.8,4.13,2.8,326,167.8,55.05,Watch
UNIT 3A,Economizer,33,2023,2023-06-15,4.8,3.84,2.8,326,167.8,71.4,Watch
UNIT 3A,Economizer,33,2024,2024-06-15,4.8,3.7,2.8,326,167.8,87.81,Critical
UNIT 3A,Economizer,33,2025,2025-06-15,4.8,3.36,2.8,326,167.8,99.5,Critical
UNIT 3A,Economizer,34,2021,2021-06-15,4.8,4.41,2.8,320,166.8,30.56,Safe
UNIT 3A,Economizer,34,2022,2022-06-15,4.8,4.36,2.8,320,166.8,37.25,Safe
UNIT 3A,Economizer,34,2023,2023-06-15,4.8,4.29,2.8,320,166.8,43.66,Watch
UNIT 3A,Economizer,34,2024,2024-06-15,4.8,4.09,2.8,320,166.8,49.68,Watch
UNIT 3A,Economizer,34,2025,2025-06-15,4.8,4,2.8,320,166.8,56,Watch
UNIT 3A,Economizer,35,2021,2021-06-15,4.8,4.49,2.8,284,168.7,21.9,Safe
UNIT 3A,Economizer,35,2022,2022-06-15,4.8,4.36,2.8,284,168.7,30.51,Safe
UNIT 3A,Economizer,35,2023,2023-06-15,4.8,4.28,2.8,284,168.7,39.11,Safe
UNIT 3A,Economizer,35,2024,2024-06-15,4.8,4.2,2.8,284,168.7,47.57,Watch
UNIT 3A,Economizer,35,2025,2025-06-15,4.8,4.05,2.8,284,168.7,54.49,Watch
UNIT 3A,Economizer,36,2021,2021-06-15,4.8,4.49,2.8,315,166,20.63,Safe
UNIT 3A,Economizer,36,2022,2022-06-15,4.8,4.36,2.8,315,166,30.36,Safe
UNIT 3A,Economizer,36,2023,2023-06-15,4.8,4.22,2.8,315,166,41.68,Watch
UNIT 3A,Economizer,36,2024,2024-06-15,4.8,4.07,2.8,315,166,53.4,Watch
UNIT 3A,Economizer,36,2025,2025-06-15,4.8,3.93,2.8,315,166,63.7,Watch
UNIT 3A,Economizer,37,2021,2021-06-15,4.8,4.43,2.8,305,169.2,24.54,Safe
UNIT 3A,Economizer,37,2022,2022-06-15,4.8,4.39,2.8,305,169.2,30.76,Safe
UNIT 3A,Economizer,37,2023,2023-06-15,4.8,4.36,2.8,305,169.2,37.75,Safe
UNIT 3A,Economizer,37,2024,2024-06-15,4.8,4.24,2.8,305,169.2,44.74,Watch
UNIT 3A,Economizer,37,2025,2025-06-15,4.8,4.17,2.8,305,169.2,52.48,Watch
UNIT 3A,Economizer,38,2021,2021-06-15,4.8,4.77,2.8,320,158.9,1.72,Safe
UNIT 3A,Economizer,38,2022,2022-06-15,4.8,4.76,2.8,320,158.9,3.83,Safe
UNIT 3A,Economizer,38,2023,2023-06-15,4.8,4.71,2.8,320,158.9,6.59,Safe
UNIT 3A,Economizer,38,2024,2024-06-15,4.8,4.69,2.8,320,158.9,9.19,Safe
UNIT 3A,Economizer,38,2025,2025-06-15,4.8,4.63,2.8,320,158.9,11.6,Safe
UNIT 3A,Economizer,39,2021,2021-06-15,4.8,4.47,2.8,325,168,27.47,Safe
UNIT 3A,Economizer,39,2022,2022-06-15,4.8,4.31,2.8,325,168,33.33,Safe
UNIT 3A,Economizer,39,2023,2023-06-15,4.8,4.24,2.8,325,168,40.79,Watch
UNIT 3A,Economizer,39,2024,2024-06-15,4.8,4.24,2.8,325,168,48.17,Watch
UNIT 3A,Economizer,39,2025,2025-06-15,4.8,4.15,2.8,325,168,54.64,Watch
UNIT 3A,Economizer,40,2021,2021-06-15,4.8,4.8,2.8,294,160.8,0.03,Safe
UNIT 3A,Economizer,40,2022,2022-06-15,4.8,4.77,2.8,294,160.8,2.76,Safe
UNIT 3A,Economizer,40,2023,2023-06-15,4.8,4.73,2.8,294,160.8,5.33,Safe
UNIT 3A,Economizer,40,2024,2024-06-15,4.8,4.7,2.8,294,160.8,7.95,Safe
UNIT 3A,Economizer,40,2025,2025-06-15,4.8,4.66,2.8,294,160.8,10.62,Safe
UNIT 3A,Economizer,41,2021,2021-06-15,4.8,4.52,2.8,294,166.9,24.45,Safe
UNIT 3A,Economizer,41,2022,2022-06-15,4.8,4.38,2.8,294,166.9,31.16,Safe
UNIT 3A,Economizer,41,2023,2023-06-15,4.8,4.28,2.8,294,166.9,37.84,Safe
UNIT 3A,Economizer,41,2024,2024-06-15,4.8,4.28,2.8,294,166.9,45.56,Watch
UNIT 3A,Economizer,41,2025,2025-06-15,4.8,4.12,2.8,294,166.9,52.31,Watch
UNIT 3A,Economizer,42,2021,2021-06-15,4.8,4.52,2.8,325,166.1,20.53,Safe
UNIT 3A,Economizer,42,2022,2022-06-15,4.8,4.36,2.8,325,166.1,29.12,Safe
UNIT 3A,Economizer,42,2023,2023-06-15,4.8,4.29,2.8,325,166.1,39.07,Safe
UNIT 3A,Economizer,42,2024,2024-06-15,4.8,4.09,2.8,325,166.1,49.46,Watch
UNIT 3A,Economizer,42,2025,2025-06-15,4.8,4.03,2.8,325,166.1,57.53,Watch
UNIT 3A,Economizer,43,2021,2021-06-15,4.8,4.74,2.8,322,162.2,3.94,Safe
UNIT 3A,Economizer,43,2022,2022-06-15,4.8,4.73,2.8,322,162.2,6.68,Safe
UNIT 3A,Economizer,43,2023,2023-06-15,4.8,4.67,2.8,322,162.2,9.38,Safe
UNIT 3A,Economizer,43,2024,2024-06-15,4.8,4.65,2.8,322,162.2,11.9,Safe
UNIT 3A,Economizer,43,2025,2025-06-15,4.8,4.61,2.8,322,162.2,14.45,Safe
UNIT 3A,Economizer,44,2021,2021-06-15,4.8,4.3,2.8,283,157.4,43.16,Watch
UNIT 3A,Economizer,44,2022,2022-06-15,4.8,4.21,2.8,283,157.4,53.2,Watch
UNIT 3A,Economizer,44,2023,2023-06-15,4.8,4.02,2.8,283,157.4,61.59,Watch
UNIT 3A,Economizer,44,2024,2024-06-15,4.8,3.86,2.8,283,157.4,70.96,Watch
UNIT 3A,Economizer,44,2025,2025-06-15,4.8,3.75,2.8,283,157.4,82.17,Critical
UNIT 3A,Economizer,45,2021,2021-06-15,4.8,4.71,2.8,317,164.6,6.25,Safe
